"Unit_quarter","taxon_name","Agility","PhysicalProtection","Metabolites","above","epi","hemi","eu","density","Bodymass.mg","ind.Loss.Jh","Biomass.mg","pop.Loss.Jh","efficiency"
"U11qB","Diphtherophora",1,1,1,0,0,1,1,11293.0968717803,0.0005039,8.38591893402611e-05,5.69059151369009,0.947029948808535,0.906
"U11qB","Discolaimium",1,1,1,0,0,1,1,8469.8226538352,0.001191,0.000152477768774857,10.0875587807177,1.29145966017553,0.906
"U11qB","Dorylaimoides",1,1,1,0,0,1,1,19762.9195256155,0.0010826,0.000142692184709613,21.3953366784313,2.82001416335035,0.906
"U11qB","Ecumenicus",1,1,1,0,0,1,1,2823.27421794506,0.0006347,9.84495086540664e-05,1.79193214612973,0.277949959552385,0.906
"U11qB","Eudorylaimus",1,1,1,0,0,1,1,11293.0968717803,0.0031351,0.000298794376676986,35.4049880027184,3.37431384055642,0.906
"U11qB","Helicotylenchus",1,1,1,0,0,1,1,2823.27421794506,0.0002937,5.76232737628211e-05,0.829195637810464,0.162686303168163,0.906
"U11qB","Heterocephalobus",1,1,1,0,0,1,1,2823.27421794506,0.0003559,6.58542124268413e-05,1.00480329416665,0.185924500087778,0.906
"U11qB","Meloidogyne",1,1,1,0,0,1,1,2823.27421794506,0.0869854,0.0030095072132639,245.583637157638,8.49666412392766,0.906
"U11qB","Mesocriconema",1,1,1,0,0,1,1,2823.27421794506,0.0005044,8.39170175564889e-05,1.42405951553149,0.236920752114078,0.906
"U11qB","Microdorylaimus",1,1,1,0,0,1,1,2823.27421794506,0.0002009,4.42551718892248e-05,0.567195790385163,0.124944485805575,0.906
"U11qB","Paratylenchus",1,1,1,0,0,1,1,8469.8226538352,5.13e-05,1.71349346082443e-05,0.434501902141746,0.145129857316892,0.906
"U11qB","Pratylenchus",1,1,1,0,0,1,1,2823.27421794506,0.0001438,3.5077213891464e-05,0.4059868325405,0.0990325936171145,0.906
"U11qB","Thornia",1,1,1,0,0,1,1,5646.54843589013,0.0008752,0.000123084377531614,4.94185919109104,0.695001899433648,0.906
"U11qB","Tylencholaimus",1,1,1,0,0,1,1,31056.0163973957,0.0004137,7.31158757223937e-05,12.8478739836026,2.27068783534461,0.906
"U11qB","Acaridae",1,1,1,0,0,1,0.5,100,0.0016212615684289,3.41738190138135e-05,0.16212615684289,0.00341738190138135,0.906
"U11qB","Entomobryidae_large",0.7,1,1,0.5,1,0.5,0,400,0.0288882004956968,0.00139877195334826,11.5552801982787,0.559508781339302,0.906
"U11qB","Entomobryidae_medium",0.7,1,1,0.5,1,0.5,0,200,0.0109422182557698,0.000712351716373624,2.18844365115396,0.142470343274725,0.906
"U11qB","Hypogastruridae",0.7,1,1,0,1,1,1,500,0.0104181949717906,0.000688462836305726,5.2090974858953,0.344231418152863,0.906
"U11qB","Isotomidae_large",0.7,1,1,0.5,1,0.5,0,100,0.0426665028106389,0.0018342929555295,4.26665028106389,0.18342929555295,0.906
"U11qB","Isotomidae_medium",0.7,1,1,0,0,1,0.5,2900,0.00801993395714187,0.000573991367393363,23.2578084757114,1.66457496544075,0.906
"U11qB","Prostigmata_juv_undet",1,0.7,1,0,0.5,1,0.5,100,0.00064634479445507,1.8634669145834e-05,0.064634479445507,0.0018634669145834,0.906
"U11qB","Protura",1,1,1,0,0,1,1,200,0.00548716789251486,0.000440901920776144,1.09743357850297,0.0881803841552288,0.906
"U11qB","Rhodacaridae",1,0.7,1,0,0,1,0.5,100,0.0209998505447389,0.000334843411323632,2.09998505447389,0.0334843411323632,0.906
"U11qB","Aphididae",1,0.7,0.7,0,1,1,1,11.1111111111111,0.612716268893733,0.0120900912835785,6.80795854326369,0.134334347595317,0.906
"U11qB","Campodeidae",1,1,1,0,0,1,1,55.5555555555556,0.201247185594216,0.00539135899144503,11.1803991996787,0.299519943969169,0.906
"U11qC","plants",NA,NA,NA,NA,NA,NA,NA,1,1,0.0164306772297771,1,0,0.545
"U11qC","detritus",NA,NA,NA,NA,NA,NA,NA,1,1,0.0164306772297771,1,0,0.158
"U11qC","microbes",NA,NA,NA,NA,NA,NA,NA,1,1,0.0164306772297771,1,0,0.906
"U11qC","Acrobeloides",1,1,1,0,0,1,1,18441.1201054794,0.0012632,0.000158844722442483,23.2948229172416,2.92927460468338,0.906
"U11qC","Alaimus",1,1,1,0,0,1,1,3688.22402109588,0.0005606,9.03105565318815e-05,2.06761838622635,0.333085563959423,0.906
"U11qC","Anatonchus",1,1,1,0,0,1,1,3688.22402109588,0.0092758,0.000635068179360488,34.2112283748812,2.34227371415098,0.906
"U11qC","Aphelenchus",1,1,1,0,0,1,1,18441.1201054794,0.000218,4.68406332484432e-05,4.02016418299451,0.863793743551253,0.906
"U11qC","Aporcelaimellus",1,1,1,0,0,1,1,7376.44804219176,0.0090478,0.000624176995380846,66.7406265961426,4.60420917555818,0.906
"U11qC","Boleodorus",1,1,1,0,0,1,1,18441.1201054794,0.0001001,2.72692490880287e-05,1.84595612255849,0.502875497618572,0.906
"U11qC","Campydora",1,1,1,0,0,1,1,11064.6720632876,0.0002789,5.55891212198603e-05,3.08593703845091,0.615075396584096,0.906
"U11qC","Cervidellus",1,1,1,0,0,1,1,3688.22402109588,0.0001743,4.00950057827438e-05,0.642857446877012,0.147879363453894,0.906
"U11qC","Chiloplacus",1,1,1,0,0,1,1,7376.44804219176,0.0005343,8.73441520718232e-05,3.94123618894306,0.644289599547099,0.906
"U11qC","Coslenchus",1,1,1,0,0,1,1,3688.22402109588,9.99e-05,2.723136728358e-05,0.368453579707478,0.100435382942584,0.906
"U11qC","Diphtherophora",1,1,1,0,0,1,1,7376.44804219176,0.0005039,8.38591893402611e-05,3.71699216846043,0.618582953028757,0.906
"U11qC","Eudorylaimus",1,1,1,0,0,1,1,33194.0161898629,0.0031351,0.000298794376676986,104.066560156839,9.91818537685588,0.906
"U11qC","Helicotylenchus",1,1,1,0,0,1,1,14752.8960843835,0.0002937,5.76232737628211e-05,4.33292557998343,0.850110169864881,0.906
"U11qC","Merlinius",1,1,1,0,0,1,1,14752.8960843835,0.0002527,5.19051789177572e-05,3.72805684052371,0.765751710815005,0.906
"U11qC","Microdorylaimus",1,1,1,0,0,1,1,40570.4642320547,0.0002009,4.42551718892248e-05,8.15060626421979,1.79545286821523,0.906
"U11qC","Pratylenchus",1,1,1,0,0,1,1,66388.0323797258,0.0001438,3.5077213891464e-05,9.54659905620457,2.32870721161708,0.906
"U11qC","Prionchulus",1,1,1,0,0,1,1,3688.22402109588,0.0115883,0.000741330250006387,42.7402464236654,2.73419203563857,0.906
"U11qC","Protorhabditis",1,1,1,0,0,1,1,3688.22402109588,0.0002641,5.3521767693944e-05,0.974059963971422,0.197400269260318,0.906
"U11qC","Thonus",1,1,1,0,0,1,1,7376.44804219176,0.0018915,0.000210301576219869,13.9525514718057,1.5512786501769,0.906
"U11qC","Thornia",1,1,1,0,0,1,1,7376.44804219176,0.0008752,0.000123084377531614,6.45586732652623,0.907925515667469,0.906
"U11qC","Tylencholaimus",1,1,1,0,0,1,1,14752.8960843835,0.0004137,7.31158757223937e-05,6.10327311010945,1.07867091665117,0.906
"U11qC","Symphyla",1,1,0.4,0,0,1,1,200,0.15197780601371,0.00527214993724926,30.395561202742,1.05442998744985,0.906
"U11qC","Autognethidae",1,0.4,0.7,0,0,1,0.5,100,0.00498454906816673,7.329460461892e-05,0.498454906816673,0.007329460461892,0.906
"U11qC","Ceratozetidae",1,0.4,0.7,0,0,1,0.5,600,0.00877929275512444,0.000107667384868058,5.26757565307466,0.064600430920835,0.906
"U11qC","Hypogastruridae",0.7,1,1,0,1,1,1,1442.42424242424,0.0113128710147979,0.0007290383739725,16.317959403163,1.05158262427548,0.906
"U11qC","Isotomidae_large",0.7,1,1,0.5,1,0.5,0,721.212121212121,0.0418538236666232,0.00180993729877326,30.1854849474434,1.3053487185092,0.906
"U11qC","Isotomidae_medium",0.7,1,1,0,0,1,0.5,10200,0.0094895039435937,0.000645202569759882,96.7929402246557,6.5810662115508,0.906
"U11qC","Isotomidae_small",0.7,1,1,0,0,1,0.5,721.212121212121,0.00351806211193009,0.000323714524774427,2.53726903830109,0.233466839079738,0.906
"U11qC","Laelapidae",1,0.7,1,0,0,1,0.5,100,0.0159940077598148,0.000277450552914044,1.59940077598148,0.0277450552914044,0.906
"U11qC","Onychiuridae",1,1,0.4,0,0,1,1,309.090909090909,0.00832292235748186,0.000588978599374191,2.57253963776712,0.182047930715659,0.906
"U11qC","Oribatida_juv",1,0.4,0.7,0,0,1,0.5,100,0.0016212615684289,3.41738190138135e-05,0.16212615684289,0.00341738190138135,0.906
"U11qC","Prostigmata_juv_undet",1,0.7,1,0,0.5,1,0.5,200,0.00042667946466709,1.41675014896425e-05,0.085335892933418,0.0028335002979285,0.906
"U11qC","Rhodacaridae",1,0.7,1,0,0,1,0.5,200,0.0057730112352399,0.000137280058365498,1.15460224704798,0.0274560116730996,0.906
"U11qC","Sminthurididae",0.7,1,1,0.5,1,0.5,0,206.060606060606,0.0019834695581292,0.00021735735041284,0.408714939250865,0.0447887873577973,0.906
"U11qC","Tectocepheidae",1,0.4,0.7,0,0,1,0.5,500,0.00763956240498698,9.7961688417178e-05,3.81978120249349,0.048980844208589,0.906
"U11qC","Campodeidae",1,1,1,0,0,1,1,22.2222222222222,0.200310496343151,0.00537390471512478,4.45134436318113,0.11942010478055,0.906
"U11qC","Schendylidae",1,1,1,0,0,1,1,11.1111111111111,0.337423156099576,0.0160653234427379,3.74914617888417,0.178503593808199,0.906
"U11qC","Staphylinidae_ad",1,0.4,0.4,1,1,1,1,11.1111111111111,0.253349075418586,0.00618533070634511,2.81498972687317,0.0687258967371678,0.906
"U11qD","plants",NA,NA,NA,NA,NA,NA,NA,1,1,0.0164306772297771,1,0,0.545
"U11qD","detritus",NA,NA,NA,NA,NA,NA,NA,1,1,0.0164306772297771,1,0,0.158
"U11qD","microbes",NA,NA,NA,NA,NA,NA,NA,1,1,0.0164306772297771,1,0,0.906
"U11qD","Alaimus",1,1,1,0,0,1,1,1581.4953271028,0.0005606,9.03105565318815e-05,0.88658628037383,0.142825723143224,0.906
"U11qD","Anatonchus",1,1,1,0,0,1,1,1581.4953271028,0.0092758,0.000635068179360488,14.6696343551402,1.00435735805029,0.906
"U11qD","Aphelenchoides",1,1,1,0,0,1,1,1581.4953271028,0.0001512,3.63222469939831e-05,0.239122093457943,0.0574434638908581,0.906
"U11qD","Aphelenchus",1,1,1,0,0,1,1,3162.99065420561,0.000218,4.68406332484432e-05,0.689531962616823,0.148156485201899,0.906
"U11qD","Coslenchus",1,1,1,0,0,1,1,1581.4953271028,9.99e-05,2.723136728358e-05,0.15799138317757,0.0430662801096018,0.906
"U11qD","Ditylenchus",1,1,1,0,0,1,1,1581.4953271028,0.0004511,7.76492977707638e-05,0.713412542056073,0.122802001577277,0.906
"U11qD","Helicotylenchus",1,1,1,0,0,1,1,6325.98130841122,0.0002937,5.76232737628211e-05,1.85794071028038,0.364523752753069,0.906
"U11qD","Longidorus",1,1,1,0,0,1,1,1581.4953271028,0.016033,0.000928994838757929,25.3561145794392,1.46920099639828,0.906
"U11qD","Merlinius",1,1,1,0,0,1,1,1581.4953271028,0.0002527,5.19051789177572e-05,0.399643869158878,0.0820877979108678,0.906
"U11qD","Mylonchulus",1,1,1,0,0,1,1,6325.98130841122,0.0017233,0.000197119715232653,10.9015635887851,1.24697563408111,0.906
"U11qD","Prionchulus",1,1,1,0,0,1,1,1581.4953271028,0.0115883,0.000741330250006387,18.3268422990654,1.17241032622505,0.906
"U11qD","Pungentus",1,1,1,0,0,1,1,3162.99065420561,0.001935,0.000213651571870967,6.12038691588786,0.675777925084206,0.906
"U11qD","Rotylenchus",1,1,1,0,0,1,1,1581.4953271028,0.0008595,0.000121545443618733,1.35929523364486,0.192223551113664,0.906
"U11qD","Sectonema",1,1,1,0,0,1,1,1581.4953271028,0.053299,0.00214108943563952,84.2921194392521,3.38612293737308,0.906
"U11qD","Thonus",1,1,1,0,0,1,1,4744.48598130841,0.0018915,0.000210301576219869,8.97419523364486,0.997772880222233,0.906
"U11qD","Thornia",1,1,1,0,0,1,1,1581.4953271028,0.0008752,0.000123084377531614,1.38412471028037,0.194657367905605,0.906
"U11qD","Tylencholaimus",1,1,1,0,0,1,1,1581.4953271028,0.0004137,7.31158757223937e-05,0.654264616822428,0.115632415791995,0.906
"U11qD","Symphyla",1,1,0.4,0,0,1,1,100,0.189588979293856,0.00598212254996236,18.9588979293856,0.598212254996236,0.906
"U11qD","Autognethidae",1,0.4,0.7,0,0,1,0.5,381.25,0.00498454906816673,7.329460461892e-05,1.90035933223857,0.0279435680109633,0.906
"U11qD","Eupodidae",1,0.7,1,0,0.5,1,0.5,381.25,0.00697819447372571,8.95825876075051e-05,2.66043664310793,0.0341533615253613,0.906
"U11qD","Gamasina_juv",1,0.7,1,0,0,1,0.5,381.25,0.00116692433745341,4.55157310012785e-05,0.444889903654113,0.0173528724442374,0.906
"U11qD","Hypochthoniidae",1,0.4,0.7,0,0,1,0.5,762.5,0.0340000036419872,0.000270126554489827,25.9250027770152,0.205971497798493,0.906
"U11qD","Isotomidae_large",0.7,1,1,0.5,1,0.5,0,400,0.0361001708857824,0.00163313460594856,14.440068354313,0.653253842379424,0.906
"U11qD","Isotomidae_medium",0.7,1,1,0,0,1,0.5,3300,0.00858706698579837,0.000601909140557887,28.3373210531346,1.98630016384103,0.906
"U11qD","Isotomidae_small",0.7,1,1,0,0,1,0.5,900,0.00300653126066313,0.000290223172390847,2.70587813459682,0.261200855151763,0.906
"U11qD","Onychiuridae",1,1,0.4,0,0,1,1,100,0.00548716789251486,0.000440901920776144,0.548716789251486,0.0440901920776144,0.906
"U11qD","Oppiidae",1,0.4,0.7,0,0,1,0.5,381.25,0.00300811076615137,5.20072941729413e-05,1.14684222959521,0.0198277809034339,0.906
"U11qD","Oribatida_juv",1,0.4,0.7,0,0,1,0.5,381.25,0.00073075666916339,1.98873416069361e-05,0.278600980118542,0.00758204898764437,0.906
"U11qD","Prostigmata_juv_undet",1,0.7,1,0,0.5,1,0.5,3050,0.00062753002364797,1.82748922436413e-05,1.91396657212631,0.055738421343106,0.906
"U11qD","Protura",1,1,1,0,0,1,1,100,0.0115025282640886,0.000737512066833333,1.15025282640886,0.0737512066833333,0.906
"U11qD","Rhagidiidae",1,0.7,1,0,0.5,1,0.5,381.25,0.0189979951372542,0.000173489887730048,7.24298564607816,0.066143019697081,0.906
"U11qD","Sminthurididae",0.7,1,1,0.5,1,0.5,0,400,0.00170870370479379,0.000195957722186852,0.683481481917516,0.078383088874741,0.906
"U11qD","Aphididae",1,0.7,0.7,0,1,1,1,511.111111111111,0.111552249258483,0.00331904711115284,57.0155940654469,1.69640185681145,0.906
"U11qD","Staphylinidae_ad",1,0.4,0.4,1,1,1,1,11.1111111111111,0.317248907205509,0.00733655882035458,3.52498785783899,0.0815173202261619,0.906
"U12qA","plants",NA,NA,NA,NA,NA,NA,NA,1,1,0.0164306772297771,1,0,0.545
"U12qA","detritus",NA,NA,NA,NA,NA,NA,NA,1,1,0.0164306772297771,1,0,0.158
"U12qA","microbes",NA,NA,NA,NA,NA,NA,NA,1,1,0.0164306772297771,1,0,0.906
"U12qA","Acrobeloides",1,1,1,0,0,1,1,3297.17142032484,0.0012632,0.000158844722442483,4.16498693815434,0.523738279106788,0.906
"U12qA","Alaimus",1,1,1,0,0,1,1,3297.17142032484,0.0005606,9.03105565318815e-05,1.84839429823411,0.29776938595055,0.906
"U12qA","Aulolaimus",1,1,1,0,0,1,1,3297.17142032484,0.0002968,5.80453477461961e-05,0.978600477552412,0.191385461671575,0.906
"U12qA","Campydora",1,1,1,0,0,1,1,23080.1999422739,0.0002789,5.55891212198603e-05,6.43706776390019,1.28300803236968,0.906
"U12qA","Clarkus",1,1,1,0,0,1,1,3297.17142032484,0.003897,0.00034756980334886,12.8490770250059,1.14599722216979,0.906
"U12qA","Coslenchus",1,1,1,0,0,1,1,9891.51426097453,9.99e-05,2.723136728358e-05,0.988162274671356,0.269359457831367,0.906
"U12qA","Diphtherophora",1,1,1,0,0,1,1,9891.51426097453,0.0005039,8.38591893402611e-05,4.98433403610507,0.829494367272956,0.906
"U12qA","Discolaimus",1,1,1,0,0,1,1,3297.17142032484,0.0026518,0.000265970437854998,8.74343917241741,0.876950126346782,0.906
"U12qA","Ecumenicus",1,1,1,0,0,1,1,6594.34284064968,0.0006347,9.84495086540664e-05,4.18542940096035,0.649209812558422,0.906
"U12qA","Eudorylaimus",1,1,1,0,0,1,1,3297.17142032484,0.0031351,0.000298794376676986,10.3369621198604,0.985176279333135,0.906
"U12qA","Hemicriconemoides",1,1,1,0,0,1,1,3297.17142032484,0.0004154,7.33245805828779e-05,1.36964500800294,0.241763711505171,0.906
"U12qA","Laimydorus",1,1,1,0,0,1,1,6594.34284064968,0.0059012,0.000463767950876022,38.9145359712419,3.05824486658207,0.906
"U12qA","Mesocriconema",1,1,1,0,0,1,1,3297.17142032484,0.0005044,8.39170175564889e-05,1.66309326441185,0.276688791966153,0.906
"U12qA","Mylonchulus",1,1,1,0,0,1,1,23080.1999422739,0.0017233,0.000197119715232653,39.7741085605206,4.54956244013374,0.906
"U12qA","Plectus",1,1,1,0,0,1,1,3297.17142032484,0.0008578,0.000121378295323782,2.82831364435465,0.400205046389323,0.906
"U12qA","Prionchulus",1,1,1,0,0,1,1,16485.8571016242,0.0115883,0.000741330250006387,191.043057850752,12.2214645667166,0.906
"U12qA","Prodorylaimus",1,1,1,0,0,1,1,9891.51426097453,0.0056305,0.000448875490063727,55.6941710464171,4.44005831136728,0.906
"U12qA","Thornia",1,1,1,0,0,1,1,65943.4284064969,0.0008752,0.000123084377531614,57.7136885413661,8.11660583771425,0.906
"U12qA","Tylencholaimus",1,1,1,0,0,1,1,26377.3713625987,0.0004137,7.31158757223937e-05,10.9123185327071,1.92860460643119,0.906
"U12qA","Hypochthoniidae",1,0.4,0.7,0,0,1,0.5,480,0.0248943305798905,0.000218572288150981,11.9492786783474,0.104914698312471,0.906
"U12qA","Isotomidae_large",0.7,1,1,0.5,1,0.5,0,260,0.0345287022488825,0.00158338655497286,8.97746258470945,0.411680504292944,0.906
"U12qA","Isotomidae_medium",0.7,1,1,0,0,1,0.5,2210,0.00930797177829173,0.000636598364015909,20.5706176300247,1.40688238447516,0.906
"U12qA","Katiannidae",0.7,1,1,0.5,1,0.5,0,130,0.00789000522412372,0.000567511771024575,1.02570067913608,0.0737765302331948,0.906
"U12qA","Prostigmata_juv_undet",1,0.7,1,0,0.5,1,0.5,600,0.00165991923040428,3.47254634531102e-05,0.995951538242568,0.0208352780718661,0.906
"U12qA","Protura",1,1,1,0,0,1,1,100,0.00548716789251486,0.000440901920776144,0.548716789251486,0.0440901920776144,0.906
"U12qA","Rhodacaridae",1,0.7,1,0,0,1,0.5,120,0.0037165110186855,0.000101283851563839,0.44598132224226,0.0121540621876607,0.906
"U12qA","Elateridae_larva",1,0.4,1,0,0,1,1,55.5555555555556,1.52770993453688,0.0241849430718428,84.8727741409378,1.34360794843571,0.906
"U12qA","Lithobiidae_large",1,1,1,0,0.5,1,0,11.1111111111111,1.02821834491039,0.029919853896873,11.4246482767821,0.332442821076367,0.906
"U12qA","Lithobiidae_small",1,1,1,0,0.5,1,0,77.7777777777778,0.208967736321561,0.0122956496895802,16.2530461583436,0.95632830918957,0.906
"U12qA","Schendylidae",1,1,1,0,0,1,1,11.1111111111111,3.49630161462155,0.0592382580555697,38.8477957180172,0.658202867284107,0.906
"U12qA","Staphylinidae_ad",1,0.4,0.4,1,1,1,1,22.2222222222222,2.13183351874599,0.0311434394369507,47.3740781943553,0.692076431932237,0.906
"U12qB","plants",NA,NA,NA,NA,NA,NA,NA,1,1,0.0164306772297771,1,0,0.545
"U12qB","detritus",NA,NA,NA,NA,NA,NA,NA,1,1,0.0164306772297771,1,0,0.158
"U12qB","microbes",NA,NA,NA,NA,NA,NA,NA,1,1,0.0164306772297771,1,0,0.906
"U12qB","Acrobeloides",1,1,1,0,0,1,1,1490.16887816647,0.0012632,0.000158844722442483,1.88238132689988,0.23670546184478,0.906
"U12qB","Aphelenchoides",1,1,1,0,0,1,1,1490.16887816647,0.0001512,3.63222469939831e-05,0.22531353437877,0.0541262820555093,0.906
"U12qB","Aphelenchus",1,1,1,0,0,1,1,1490.16887816647,0.000218,4.68406332484432e-05,0.32485681544029,0.0698004539004397,0.906
"U12qB","Cephalobus",1,1,1,0,0,1,1,1490.16887816647,0.0002662,5.38172187183306e-05,0.396682955367914,0.0801967444435343,0.906
"U12qB","Diphtherophora",1,1,1,0,0,1,1,1490.16887816647,0.0005039,8.38591893402611e-05,0.750896097708084,0.124964354103127,0.906
"U12qB","Discolaimium",1,1,1,0,0,1,1,1490.16887816647,0.001191,0.000152477768774857,1.77479113389627,0.227217625640555,0.906
"U12qB","Discolaimus",1,1,1,0,0,1,1,1490.16887816647,0.0026518,0.000265970437854998,3.95162983112185,0.396340869003826,0.906
"U12qB","Ditylenchus",1,1,1,0,0,1,1,1490.16887816647,0.0004511,7.76492977707638e-05,0.672215180940895,0.115710566949473,0.906
"U12qB","Dorydorella",1,1,1,0,0,1,1,1490.16887816647,0.0015768,0.000185315289012332,2.34969828709289,0.276151076334602,0.906
"U12qB","Eumonhystera",1,1,1,0,0,1,1,1490.16887816647,0.000205,4.48810007561746e-05,0.305484620024126,0.0668802705478172,0.906
"U12qB","Microlaimus",1,1,1,0,0,1,1,1490.16887816647,0.0003622,6.66623039698834e-05,0.539739167671895,0.0993380907227933,0.906
"U12qB","Paramphidelus",1,1,1,0,0,1,1,2980.33775633293,0.000198,4.38101595436465e-05,0.59010687575392,0.130569072598899,0.906
"U12qB","Paratylenchus",1,1,1,0,0,1,1,2980.33775633293,5.13e-05,1.71349346082443e-05,0.152891326899879,0.0510678925652462,0.906
"U12qB","Prionchulus",1,1,1,0,0,1,1,2980.33775633293,0.0115883,0.000741330250006387,34.5370480217129,2.20941453400577,0.906
"U12qB","Psilenchus",1,1,1,0,0,1,1,1490.16887816647,0.0005515,8.92890594400146e-05,0.821828136308808,0.133055777538266,0.906
"U12qB","Rotylenchulus",1,1,1,0,0,1,1,1490.16887816647,0.0017705,0.000200856897989227,2.63834399879374,0.299310698348603,0.906
"U12qB","Tylencholaimus",1,1,1,0,0,1,1,1490.16887816647,0.0004137,7.31158757223937e-05,0.616482864897469,0.108955002501398,0.906
"U12qB","Symphyla",1,1,0.4,0,0,1,1,200,0.0416212182076614,0.00251552224445852,8.32424364153228,0.503104448891704,0.906
"U12qB","Entomobryidae_large",0.7,1,1,0.5,1,0.5,0,100,0.0628136819778948,0.00240003641324293,6.28136819778948,0.240003641324293,0.906
"U12qB","Entomobryidae_medium",0.7,1,1,0.5,1,0.5,0,600,0.0146425946452815,0.00087222747123905,8.7855567871689,0.52333648274343,0.906
"U12qB","Hypochthoniidae",1,0.4,0.7,0,0,1,0.5,1457.5,0.0321324968554312,0.00025995565418707,46.833114166791,0.378885365977654,0.906
"U12qB","Isotomidae_medium",0.7,1,1,0,0,1,0.5,5600,0.00991846797763165,0.000665337812129024,55.5434206747372,3.72589174792254,0.906
"U12qB","Laelapidae",1,0.7,1,0,0,1,0.5,1457.5,0.0139153199646305,0.000252020548275468,20.281578848449,0.367319949111495,0.906
"U12qB","Onychiuridae",1,1,0.4,0,0,1,1,100,0.00548716789251486,0.000440901920776144,0.548716789251486,0.0440901920776144,0.906
"U12qB","Oppiidae",1,0.4,0.7,0,0,1,0.5,397.5,0.00254582770024388,4.64337536707989e-05,1.01196651084694,0.0184574170841426,0.906
"U12qB","Oribatida_juv",1,0.4,0.7,0,0,1,0.5,132.5,0.00763956240498698,9.7961688417178e-05,1.01224201866077,0.0129799237152761,0.906
"U12qB","Pauropoda",1,1,1,0,0,1,1,100,0.00925387026147714,0.00106548502000251,0.925387026147714,0.106548502000251,0.906
"U12qB","Prostigmata_juv_undet",1,0.7,1,0,0.5,1,0.5,1457.5,0.00089171017635414,2.30438232449046e-05,1.29966758203616,0.0335863723794485,0.906
"U12qB","Protura",1,1,1,0,0,1,1,100,0.00663441260443635,0.000503099092702282,0.663441260443635,0.0503099092702282,0.906
"U12qB","Rhagidiidae",1,0.7,1,0,0.5,1,0.5,132.5,0.0101527678451476,0.000114733206634184,1.34524173948206,0.0152021498790294,0.906
